id,cuisine
11316,mexican
11318,moroccan
44087,italian
44088,japanese
11326,mexican
11328,cajun_creole
44099,italian
11335,mexican
11340,mexican
11342,filipino
11344,chinese
44113,southern_us
44116,mexican
11349,french
44118,mexican
11352,french
11353,thai
11355,chinese
11356,mexican
11358,italian
11362,vietnamese
11363,mexican
11365,indian
44136,mexican
11369,vietnamese
11370,thai
44139,southern_us
44140,greek
44144,italian
44146,southern_us
11379,southern_us
44149,mexican
11385,japanese
44155,thai
44156,japanese
44158,chinese
44159,spanish
11392,southern_us
11395,chinese
44164,french
11398,mexican
11400,greek
11405,jamaican
11406,indian
11407,moroccan
44176,mexican
44181,cajun_creole
44185,cajun_creole
11419,british
44188,italian
11422,italian
11423,italian
11424,mexican
11426,mexican
44197,southern_us
44202,italian
11435,mexican
44205,british
11439,mexican
44210,mexican
11444,mexican
44215,japanese
44217,thai
11450,spanish
44220,italian
40138,italian
11454,mexican
11458,cajun_creole
11460,italian
44230,mexican
11464,mexican
11465,french
44237,japanese
44238,french
11472,indian
11474,southern_us
11475,italian
44244,italian
11477,french
11479,southern_us
11481,mexican
49483,italian
11489,italian
11490,southern_us
11499,southern_us
44269,italian
44272,italian
11507,moroccan
11508,chinese
44278,mexican
44284,mexican
11522,italian
44295,southern_us
11529,southern_us
11532,mexican
44301,irish
44303,chinese
44306,mexican
11546,italian
44316,mexican
44318,italian
44324,greek
11559,chinese
11560,italian
11563,chinese
11565,southern_us
11566,greek
11569,italian
44338,chinese
44340,mexican
44341,mexican
11575,mexican
11576,jamaican
11577,french
11581,spanish
11583,greek
11588,thai
44358,mexican
44359,mexican
11593,italian
11597,greek
11599,mexican
23779,indian
12857,italian
40164,cajun_creole
11611,jamaican
11613,mexican
44382,french
11618,mexican
11619,french
44392,brazilian
11626,greek
44395,mexican
44400,filipino
11633,italian
11634,russian
44405,indian
44415,mexican
11648,greek
11649,russian
44418,chinese
11652,mexican
44422,italian
44424,southern_us
11658,italian
11661,italian
44430,italian
1944,italian
11670,thai
44442,british
44443,mexican
11681,italian
44451,mexican
44452,indian
11686,chinese
44455,italian
44459,japanese
44460,greek
44461,southern_us
44462,mexican
11695,thai
11701,thai
44470,japanese
44471,italian
11704,indian
44473,greek
44474,italian
44478,italian
11714,italian
11720,chinese
11722,southern_us
44493,chinese
11728,mexican
11735,southern_us
11736,french
44506,mexican
11739,indian
11741,indian
35307,indian
44514,greek
44515,spanish
44516,italian
11749,thai
11751,italian
11756,southern_us
44525,mexican
11760,southern_us
34728,indian
44532,cajun_creole
44534,french
11767,mexican
44536,italian
44539,greek
11772,mexican
44542,japanese
11779,italian
44549,mexican
11784,british
11788,southern_us
44560,mexican
11794,mexican
44568,mexican
44569,chinese
44570,cajun_creole
1967,indian
44572,UNKNOWN
45658,mexican
11806,japanese
44575,italian
11808,italian
44577,southern_us
11810,mexican
44579,indian
11812,italian
11813,mexican
11814,italian
11817,greek
44593,mexican
11830,moroccan
11834,mexican
44603,italian
44611,mexican
44612,indian
44613,southern_us
11849,cajun_creole
44622,vietnamese
44625,italian
11861,french
44632,korean
44636,italian
44640,italian
11875,moroccan
44644,italian
11882,french
11885,vietnamese
11887,greek
36403,mexican
44659,indian
42133,italian
12905,french
44664,mexican
11899,mexican
44672,mexican
44673,italian
38586,italian
44681,italian
44688,italian
44689,greek
44692,italian
44695,vietnamese
11928,italian
11932,korean
34757,thai
11941,chinese
44710,italian
11943,indian
44712,moroccan
11945,french
44716,italian
11949,mexican
44718,southern_us
44720,chinese
44725,southern_us
44726,indian
44727,french
44728,mexican
11963,italian
11965,french
44741,indian
44742,mexican
40225,korean
44745,italian
44751,mexican
11985,southern_us
44755,southern_us
11988,UNKNOWN
44757,filipino
44760,indian
7461,thai
12000,indian
12009,french
44779,mexican
12014,mexican
12018,mexican
44787,thai
44788,french
12022,british
44791,british
12024,cajun_creole
44794,southern_us
44796,mexican
12034,chinese
12035,french
44805,mexican
12042,chinese
44811,russian
12044,irish
12053,japanese
12057,italian
12059,italian
12060,mexican
12933,indian
12065,italian
44835,british
12071,japanese
44840,italian
44846,italian
12079,french
12080,chinese
44849,southern_us
44853,italian
44860,french
12097,cajun_creole
2585,filipino
44870,vietnamese
12105,chinese
12106,japanese
12111,french
44883,italian
44884,italian
44888,mexican
12123,indian
44893,italian
44894,italian
12128,southern_us
44897,mexican
44898,indian
12132,mexican
44901,korean
12139,british
44908,greek
44916,italian
12151,french
44922,mexican
12155,southern_us
12159,moroccan
12167,indian
12169,mexican
12173,greek
44946,italian
44955,thai
12193,mexican
12194,indian
12195,british
12197,southern_us
44967,greek
44970,italian
44971,mexican
12204,thai
12206,italian
44976,italian
44977,southern_us
12211,french
44983,french
12218,thai
44987,spanish
44990,italian
44998,japanese
12233,moroccan
45002,italian
45005,cajun_creole
45016,spanish
12252,southern_us
45733,brazilian
12257,vietnamese
45026,thai
12263,chinese
12264,italian
45033,spanish
45735,greek
12268,indian
45040,spanish
45041,indian
12274,mexican
12280,moroccan
12283,mexican
12287,indian
12288,southern_us
45059,italian
12292,filipino
12299,mexican
45075,italian
40281,greek
45081,southern_us
12314,italian
12315,japanese
45086,thai
45089,southern_us
45095,filipino
45098,greek
45100,mexican
45102,french
12336,chinese
12339,chinese
45113,filipino
45117,southern_us
45118,mexican
12357,mexican
45127,indian
12360,french
45131,filipino
12366,french
45136,italian
45138,korean
45139,italian
12375,italian
12376,jamaican
45146,greek
34831,mexican
12380,mexican
45149,indian
12382,southern_us
45159,french
45160,italian
45167,italian
45169,chinese
12403,southern_us
45175,mexican
12408,irish
12413,chinese
12415,mexican
45185,french
12418,chinese
45188,greek
12423,italian
12425,russian
2071,moroccan
45196,italian
45199,spanish
12432,chinese
12435,chinese
45204,french
45206,mexican
45208,vietnamese
45210,thai
12447,filipino
45219,italian
12453,italian
12454,japanese
40305,italian
45224,chinese
12460,italian
45230,italian
12468,mexican
45238,indian
12472,chinese
45242,southern_us
45243,italian
12476,southern_us
12477,italian
45246,southern_us
12481,southern_us
45250,italian
45254,indian
45258,mexican
45260,spanish
12493,italian
12495,southern_us
12496,french
12498,french
34851,vietnamese
45269,mexican
34852,italian
45279,japanese
12514,southern_us
12515,southern_us
12517,southern_us
12519,mexican
45294,greek
45299,mexican
12533,southern_us
12535,filipino
45305,southern_us
12543,indian
45315,indian
45321,mexican
45324,french
12560,southern_us
45329,mexican
12567,indian
12568,indian
45337,southern_us
12570,russian
45341,mexican
12574,chinese
45343,french
45344,japanese
12580,british
12581,mexican
12588,french
12589,chinese
16786,southern_us
45362,thai
12595,british
45365,mexican
7561,mexican
45368,southern_us
45369,mexican
45371,moroccan
45378,southern_us
12615,indian
12617,italian
45386,mexican
45388,italian
13027,french
45396,indian
45398,italian
12632,southern_us
45404,italian
45405,spanish
12638,french
12641,cajun_creole
12646,french
45416,indian
12650,chinese
45419,thai
45421,indian
45800,indian
12660,italian
12661,southern_us
12665,chinese
12671,southern_us
12676,mexican
45445,french
45447,southern_us
12681,mexican
12684,french
12687,southern_us
45456,southern_us
45457,mexican
45459,french
45461,italian
45463,italian
45464,italian
12701,italian
45475,spanish
12709,indian
29425,italian
12715,southern_us
45484,mexican
12717,mexican
45488,italian
45490,italian
45493,italian
45496,mexican
12735,vietnamese
12739,southern_us
12741,mexican
12743,italian
12744,indian
12746,cajun_creole
12750,filipino
45523,irish
12756,mexican
12762,southern_us
12765,japanese
12766,mexican
12767,cajun_creole
12768,french
45538,italian
12771,thai
45541,thai
45542,russian
12777,mexican
45821,cajun_creole
12787,indian
12789,cajun_creole
45559,greek
12797,indian
45568,greek
45577,italian
45579,mexican
12813,japanese
45582,southern_us
12815,mexican
12818,cajun_creole
45589,british
45590,irish
12829,southern_us
13061,italian
12836,japanese
45606,mexican
12852,italian
12854,mexican
45624,mexican
45625,indian
12859,thai
45629,mexican
45631,moroccan
45632,italian
12867,italian
12870,mexican
12871,italian
45641,italian
45642,mexican
45643,italian
12431,mexican
34914,southern_us
12878,southern_us
40376,italian
12882,indian
45653,italian
12887,thai
45656,brazilian
12890,japanese
12891,southern_us
12896,mexican
45665,italian
12898,french
45667,cajun_creole
45668,mexican
45670,greek
45671,italian
45673,mexican
45674,italian
45677,chinese
12910,french
18537,mexican
45689,italian
12923,southern_us
12927,italian
45697,indian
12930,indian
45701,southern_us
12935,mexican
12936,thai
45706,korean
45708,italian
12946,thai
12949,french
45720,chinese
12962,mexican
45732,chinese
12965,mexican
12967,chinese
12969,cajun_creole
45746,thai
34931,mexican
45750,french
45751,southern_us
45752,spanish
45756,indian
12989,indian
45762,italian
45763,mexican
45767,vietnamese
13009,indian
45778,spanish
45780,indian
45781,southern_us
13015,indian
13017,indian
13018,indian
13021,cajun_creole
13023,indian
45793,southern_us
45795,french
45798,italian
13032,italian
13033,jamaican
45802,italian
13036,japanese
45807,mexican
13041,chinese
13042,vietnamese
45813,indian
13046,italian
45816,southern_us
13050,italian
13051,mexican
13053,italian
13057,italian
45828,mexican
45829,southern_us
45830,french
45832,italian
13068,thai
45838,mexican
13072,russian
45843,southern_us
13077,italian
13081,mexican
45852,mexican
13088,italian
13101,italian
13102,italian
13104,italian
15712,mexican
45874,chinese
45875,french
13108,southern_us
45879,cajun_creole
45884,cajun_creole
13123,french
13125,southern_us
13127,indian
45897,indian
45901,chinese
13134,italian
45907,mexican
45908,mexican
13142,cajun_creole
45914,russian
45916,cajun_creole
13151,greek
13153,thai
45922,mexican
13155,mexican
45924,moroccan
45927,italian
13160,indian
45929,italian
13165,spanish
45934,mexican
45937,japanese
45938,mexican
45941,korean
45942,british
45944,southern_us
45945,italian
13178,indian
45948,italian
45950,southern_us
13183,spanish
45957,spanish
45958,italian
45966,southern_us
45971,french
13204,italian
45979,italian
45981,italian
45986,greek
13220,southern_us
13224,mexican
13227,thai
45999,southern_us
13235,chinese
13237,mexican
46008,french
46015,chinese
35004,mexican
46021,korean
13256,indian
46025,italian
13258,southern_us
46028,french
13261,italian
46034,greek
46037,italian
13270,italian
13272,french
2212,southern_us
46043,southern_us
13281,mexican
46055,french
13288,southern_us
46057,mexican
13292,japanese
13294,french
46065,thai
46066,italian
13300,italian
13301,southern_us
13302,southern_us
13303,mexican
46072,chinese
13306,mexican
13310,italian
46081,southern_us
46084,italian
46086,thai
46087,italian
13320,jamaican
46097,filipino
24067,korean
13341,indian
46113,southern_us
13347,mexican
46118,italian
46119,japanese
46124,japanese
34994,japanese
46128,southern_us
46132,french
13366,cajun_creole
46137,italian
13370,italian
13374,mexican
46145,russian
7691,british
46148,japanese
46154,southern_us
46155,southern_us
13154,mexican
46159,chinese
46161,cajun_creole
46164,mexican
46165,japanese
13401,southern_us
46171,french
46173,irish
13409,korean
13410,mexican
13411,japanese
13414,irish
46184,southern_us
13417,mexican
46186,mexican
13159,mexican
13422,greek
46191,japanese
46195,italian
46196,southern_us
13429,french
46203,southern_us
46206,indian
13439,indian
46208,italian
13444,italian
46213,mexican
46218,southern_us
13453,vietnamese
45933,southern_us
13456,southern_us
13458,mexican
46228,italian
13461,southern_us
13462,french
13463,japanese
46235,indian
13470,mexican
46241,italian
46242,thai
13475,russian
46246,italian
46254,southern_us
46255,russian
46258,italian
46266,italian
46268,italian
46275,italian
13508,mexican
45186,russian
13511,southern_us
13514,southern_us
46285,italian
13523,italian
46292,chinese
13526,mexican
46300,southern_us
46301,mexican
46302,indian
46303,irish
13536,italian
13537,indian
46315,french
46316,greek
13550,mexican
46321,british
46323,italian
13557,indian
13566,southern_us
46336,moroccan
46339,indian
46340,mexican
46343,jamaican
13579,italian
46349,mexican
13583,mexican
46352,thai
13586,italian
46362,mexican
13596,italian
13599,mexican
46370,italian
46371,cajun_creole
13604,mexican
46374,indian
46375,southern_us
13611,greek
46381,mexican
46382,korean
13623,korean
13629,mexican
13631,italian
13632,italian
46404,southern_us
13637,mexican
46412,italian
13645,greek
46414,mexican
46415,mexican
13649,russian
46420,japanese
46424,italian
13657,mexican
46428,mexican
13661,italian
46430,southern_us
46431,chinese
13669,french
46439,chinese
46440,southern_us
13673,korean
13674,mexican
46443,southern_us
13681,mexican
13686,mexican
2281,italian
13689,mexican
46458,southern_us
46460,southern_us
13693,french
13694,mexican
13695,indian
46466,southern_us
13702,french
13703,italian
13704,french
13712,irish
13715,french
13720,mexican
13722,southern_us
46501,southern_us
46508,southern_us
46510,italian
46511,italian
46514,mexican
46515,mexican
18676,italian
46522,italian
13755,indian
46524,spanish
46526,southern_us
46530,italian
46536,vietnamese
13769,italian
2295,southern_us
46544,italian
46545,italian
13778,italian
13781,italian
13782,mexican
46556,mexican
46558,southern_us
13794,mexican
13797,italian
13798,italian
13800,japanese
46569,french
46573,italian
13807,mexican
13811,chinese
13813,mexican
13815,spanish
46585,italian
46589,indian
46591,cajun_creole
46592,mexican
46593,italian
45995,chinese
46596,chinese
46602,indian
13835,italian
46604,italian
13841,vietnamese
13845,southern_us
46615,chinese
13850,italian
46619,southern_us
13859,mexican
46628,moroccan
46632,chinese
46636,filipino
13871,southern_us
13883,mexican
46658,italian
46662,italian
13897,indian
13900,italian
13904,italian
13909,italian
46679,french
13913,cajun_creole
13914,chinese
13915,cajun_creole
46684,italian
46688,japanese
13923,italian
13925,japanese
46696,chinese
46697,thai
46699,cajun_creole
46703,southern_us
1555,cajun_creole
13937,spanish
46710,chinese
13945,indian
13947,thai
13948,mexican
46722,southern_us
13955,italian
46725,chinese
46730,chinese
46732,italian
46733,mexican
13966,indian
46738,irish
13971,italian
46741,greek
13974,southern_us
46746,italian
13980,italian
46752,french
46755,french
46758,mexican
13992,japanese
13993,filipino
13994,brazilian
46763,french
13996,french
13998,southern_us
14005,french
46775,italian
14008,chinese
14011,southern_us
14012,vietnamese
14017,irish
14020,italian
14022,southern_us
14025,greek
46794,greek
14030,moroccan
14038,southern_us
40569,italian
14041,italian
46816,italian
46819,cajun_creole
46821,indian
46823,indian
14059,indian
46829,mexican
14063,italian
14064,korean
7015,italian
46837,greek
14070,korean
46841,french
46842,mexican
46844,mexican
46846,japanese
46851,indian
14084,japanese
1560,southern_us
46855,italian
46857,mexican
14100,japanese
14101,mexican
46871,russian
46874,filipino
14110,moroccan
46881,italian
14117,chinese
46886,mexican
46888,southern_us
14121,spanish
14122,italian
46895,french
14129,irish
46898,mexican
46899,mexican
14136,italian
46910,italian
14143,russian
14144,mexican
46913,mexican
46915,cajun_creole
14148,chinese
14153,mexican
46926,mexican
14159,southern_us
46929,southern_us
14162,british
14163,mexican
14165,greek
14166,filipino
46935,southern_us
46936,vietnamese
46939,french
14174,italian
14176,brazilian
14177,greek
46950,italian
14183,korean
46953,indian
14186,southern_us
46955,mexican
14189,indian
14195,italian
13289,italian
14205,southern_us
46974,mexican
14207,greek
14208,mexican
46977,british
14212,indian
14213,thai
14214,indian
46986,italian
14219,mexican
46990,indian
14224,vietnamese
46996,italian
46997,japanese
46998,indian
46999,mexican
47001,british
47002,chinese
14235,indian
14236,italian
47007,moroccan
14240,jamaican
14241,japanese
14242,mexican
47011,italian
14245,mexican
47015,chinese
47017,italian
47019,chinese
47022,indian
7838,vietnamese
35145,french
14264,korean
47034,southern_us
14267,irish
14268,italian
14269,irish
14277,southern_us
47046,french
47048,indian
14283,southern_us
14285,filipino
47055,chinese
47056,italian
14291,indian
47060,southern_us
47061,korean
14296,filipino
14299,southern_us
47071,italian
47075,spanish
47078,mexican
47079,mexican
14316,italian
14321,mexican
47091,chinese
47093,brazilian
14329,french
14333,indian
47106,indian
47113,italian
14347,italian
14353,mexican
47124,irish
14358,mexican
47127,mexican
47128,greek
47129,italian
47132,italian
14365,mexican
47135,moroccan
14368,chinese
14372,italian
14373,italian
14375,italian
14377,mexican
47149,italian
14382,french
47151,moroccan
14384,mexican
47156,chinese
14389,japanese
47162,italian
47164,spanish
47168,italian
47170,southern_us
47174,mexican
47182,mexican
47183,southern_us
14423,chinese
47194,thai
47197,southern_us
47198,italian
2405,mexican
14434,greek
14437,UNKNOWN
47206,italian
47207,thai
47216,japanese
14452,mexican
47221,thai
47225,indian
47230,chinese
14463,mexican
40640,japanese
47234,mexican
14468,spanish
47237,mexican
47242,southern_us
47246,italian
14479,japanese
14480,thai
14487,thai
47258,southern_us
47259,indian
14492,japanese
14495,jamaican
47264,cajun_creole
14497,italian
14499,italian
14502,mexican
47272,thai
47277,thai
14510,chinese
14514,russian
14515,mexican
14516,mexican
47286,italian
47287,mexican
47289,chinese
14526,chinese
47297,italian
14531,spanish
47300,thai
13345,spanish
14538,greek
47308,thai
14541,japanese
47310,italian
14543,brazilian
14545,japanese
47314,greek
47315,french
47316,japanese
47317,mexican
14553,cajun_creole
14557,italian
47328,korean
14564,italian
47334,vietnamese
47335,greek
14568,italian
47338,mexican
14571,southern_us
14576,indian
47345,italian
47346,russian
14670,italian
14586,mexican
47358,mexican
47364,japanese
47365,chinese
47368,japanese
47369,irish
14603,french
14605,chinese
14609,southern_us
47378,italian
14615,mexican
14617,vietnamese
13360,chinese
14626,indian
47396,indian
14630,italian
14633,italian
47404,italian
47405,southern_us
47407,italian
14640,irish
14644,mexican
47413,southern_us
47414,mexican
14647,mexican
47417,southern_us
14652,french
47422,japanese
14655,italian
14656,indian
47426,indian
14664,italian
14669,french
47438,moroccan
47439,chinese
47449,mexican
47451,italian
47452,southern_us
47453,indian
14686,cajun_creole
14688,southern_us
14689,mexican
47460,italian
14696,mexican
47466,southern_us
14699,mexican
14703,greek
14705,indian
47474,french
47476,french
14711,indian
14712,french
47482,chinese
14715,french
47484,french
47486,indian
47487,italian
13377,italian
14729,cajun_creole
14731,korean
47502,japanese
47506,mexican
14740,italian
14741,indian
14743,thai
47513,italian
14748,spanish
47518,thai
47520,italian
47523,british
47527,cajun_creole
14760,spanish
47530,thai
47537,mexican
47538,southern_us
14775,southern_us
47545,southern_us
47546,italian
14780,mexican
47554,italian
47556,southern_us
47562,italian
14795,mexican
14797,mexican
47567,indian
47568,indian
47570,mexican
14807,jamaican
14808,korean
14812,mexican
14815,mexican
47585,irish
47588,french
47589,italian
14822,filipino
14823,filipino
47592,italian
14826,italian
14828,greek
14830,indian
14831,mexican
47601,filipino
47602,italian
14835,japanese
14838,italian
14846,mexican
47618,korean
14851,indian
47624,mexican
14859,southern_us
14860,japanese
47629,italian
14863,italian
14866,brazilian
14867,french
47636,indian
47637,vietnamese
47638,british
47641,cajun_creole
47642,cajun_creole
47643,chinese
47644,italian
47647,italian
47648,italian
47650,japanese
14883,french
47652,mexican
47656,chinese
47658,indian
47660,cajun_creole
47664,italian
14899,filipino
40713,french
14904,spanish
35252,mexican
14907,british
14681,southern_us
47681,italian
47682,indian
47684,chinese
47688,southern_us
47689,southern_us
14923,southern_us
47692,italian
14926,filipino
47696,greek
14929,spanish
14931,indian
14932,southern_us
47701,southern_us
35257,italian
7951,moroccan
2490,italian
47710,italian
47711,korean
47715,mexican
47719,southern_us
14956,italian
14957,greek
14958,french
14962,french
7955,indian
47732,french
47741,spanish
47745,italian
14978,italian
14983,mexican
14985,greek
14989,mexican
14992,mexican
14993,italian
47765,mexican
15001,chinese
47771,italian
15005,spanish
47776,greek
15009,italian
15011,italian
47783,mexican
15016,italian
47789,italian
15024,chinese
15025,italian
15028,italian
15031,mexican
47805,spanish
15038,southern_us
47807,french
47808,italian
47810,indian
47811,mexican
47812,chinese
47817,italian
15050,british
15053,chinese
15056,indian
47825,italian
15059,italian
15063,indian
47834,french
15074,indian
47846,spanish
47848,japanese
15081,italian
15082,mexican
15083,mexican
15089,mexican
47863,thai
47866,italian
47869,french
47871,cajun_creole
15104,french
47874,indian
47875,mexican
47877,italian
15112,southern_us
15113,indian
47884,italian
47886,italian
15122,chinese
47891,mexican
47894,thai
15127,irish
15134,mexican
47903,mexican
47906,indian
15140,southern_us
47909,cajun_creole
2524,mexican
47916,italian
15149,southern_us
47919,mexican
15157,indian
47928,japanese
15163,french
47933,southern_us
47941,mexican
47943,thai
47944,italian
47946,italian
47948,southern_us
15181,italian
15182,mexican
47951,southern_us
47952,italian
15188,indian
47957,mexican
47960,french
47965,french
47969,mexican
7053,italian
15211,moroccan
47980,cajun_creole
47981,mexican
15214,chinese
15215,italian
15218,italian
15220,mexican
47990,italian
15223,mexican
47994,southern_us
15227,chinese
15230,indian
15233,indian
15234,indian
15235,indian
48006,italian
15241,thai
15242,japanese
48012,filipino
48014,french
15249,chinese
15251,moroccan
15253,french
15255,indian
15256,korean
15261,southern_us
48030,chinese
48033,mexican
48042,mexican
15279,mexican
48051,mexican
15287,italian
48056,italian
48058,brazilian
48059,southern_us
48060,mexican
15295,french
15296,southern_us
48065,vietnamese
48066,italian
48074,southern_us
48076,chinese
48079,italian
15313,chinese
48085,indian
15324,italian
15325,chinese
48095,chinese
48098,southern_us
15334,cajun_creole
15336,british
15337,french
48106,mexican
15341,mexican
15346,italian
15349,italian
48121,korean
48123,mexican
48126,italian
15363,japanese
48132,cajun_creole
48134,brazilian
15367,southern_us
48136,mexican
48137,southern_us
15372,mexican
48146,italian
48147,chinese
15385,jamaican
15391,southern_us
48160,cajun_creole
15394,mexican
48164,spanish
15397,greek
15399,thai
48168,irish
15401,southern_us
48171,japanese
15405,mexican
15406,indian
48178,mexican
15415,thai
15417,italian
15419,italian
15420,mexican
15423,southern_us
47432,mexican
48197,japanese
15430,cajun_creole
15435,greek
48204,indian
15437,mexican
15442,chinese
15445,italian
48216,thai
15451,italian
13498,chinese
48223,italian
48225,mexican
2577,indian
48237,indian
48240,italian
39796,jamaican
48250,indian
48253,french
48254,japanese
48257,japanese
48259,jamaican
48264,mexican
15497,southern_us
15498,thai
48268,filipino
15502,italian
15503,italian
48272,italian
15509,vietnamese
15510,southern_us
15511,korean
48280,mexican
48283,southern_us
15521,chinese
15522,mexican
48291,vietnamese
15525,mexican
15527,mexican
15529,mexican
15530,russian
48300,cajun_creole
48301,italian
48302,italian
15537,chinese
48306,french
48313,cajun_creole
15548,southern_us
48318,filipino
48322,chinese
15558,japanese
15563,irish
48333,thai
48335,southern_us
48341,southern_us
48345,vietnamese
15578,mexican
48348,chinese
48349,italian
48356,spanish
15589,jamaican
48359,thai
519,chinese
8060,spanish
48364,korean
15597,southern_us
15599,mexican
15605,jamaican
2601,chinese
48376,japanese
15612,mexican
48382,filipino
15617,italian
48389,mexican
48390,southern_us
48392,spanish
15627,indian
15631,italian
48400,russian
48403,vietnamese
15638,southern_us
15640,french
15642,vietnamese
48411,vietnamese
48412,korean
15647,italian
15648,indian
15650,italian
15652,mexican
13533,mexican
48550,french
48437,chinese
48446,vietnamese
48454,italian
48459,southern_us
48460,italian
48463,italian
15699,southern_us
48468,vietnamese
15702,french
15707,italian
48476,italian
15709,southern_us
48479,southern_us
48480,spanish
48486,spanish
15719,mexican
48490,mexican
48493,mexican
15728,southern_us
48497,italian
48500,italian
48503,japanese
48504,brazilian
15737,mexican
15740,french
48510,mexican
48511,indian
15746,italian
15747,southern_us
15750,italian
48519,mexican
15752,mexican
8087,french
48525,mexican
15760,spanish
15762,mexican
48533,italian
15767,greek
48538,indian
48539,mexican
48540,moroccan
48544,irish
15777,thai
15780,italian
48549,indian
15782,cajun_creole
48554,mexican
15790,indian
48560,korean
13555,greek
48564,southern_us
35401,italian
15804,thai
15805,french
15811,southern_us
48580,chinese
15815,japanese
48588,southern_us
48589,chinese
15823,indian
48592,moroccan
15827,french
48599,italian
15839,italian
48608,southern_us
15843,indian
15844,jamaican
48613,italian
15847,mexican
15855,chinese
15859,italian
15861,southern_us
15864,italian
48633,french
48634,italian
48635,italian
48640,indian
48641,moroccan
15874,french
15876,cajun_creole
15877,italian
15879,italian
48649,greek
48652,italian
48655,chinese
48656,indian
15889,indian
48658,italian
13571,mexican
48663,indian
48664,cajun_creole
15897,indian
48666,indian
48668,moroccan
15901,cajun_creole
48670,southern_us
48671,mexican
15904,jamaican
15905,mexican
15908,vietnamese
48678,mexican
48681,cajun_creole
48682,italian
15916,mexican
48685,french
48687,italian
15921,mexican
15924,chinese
15925,mexican
15926,greek
15927,mexican
38720,mexican
48707,italian
15950,spanish
48719,indian
15957,indian
15959,mexican
15963,italian
15964,greek
15965,indian
15967,italian
15968,chinese
48737,greek
15970,russian
15973,italian
48742,mexican
15981,mexican
48756,mexican
48757,southern_us
48762,french
15995,southern_us
15996,spanish
15998,italian
16005,italian
48775,southern_us
48776,cajun_creole
48778,mexican
16011,british
16012,italian
48782,chinese
48785,irish
48790,mexican
48792,italian
48793,chinese
48795,indian
48796,italian
48800,southern_us
40902,cajun_creole
48808,italian
16041,italian
16044,southern_us
16047,greek
16051,french
16052,mexican
16053,italian
16054,indian
35444,korean
48827,filipino
48830,mexican
16069,mexican
48838,indian
16071,french
48840,brazilian
16073,indian
16074,french
16077,japanese
16078,mexican
48847,mexican
48848,indian
16081,cajun_creole
16083,southern_us
48853,jamaican
16086,french
46372,italian
16090,japanese
16091,greek
16092,vietnamese
48861,italian
16095,greek
16097,french
48868,italian
48870,filipino
48873,mexican
48875,indian
48876,french
48878,chinese
16111,cajun_creole
16113,korean
16115,french
48884,mexican
16117,greek
48886,italian
48887,italian
48891,southern_us
16124,mexican
48894,french
48900,irish
16133,italian
48902,mexican
48903,french
16137,italian
48908,italian
16141,mexican
16145,thai
16148,mexican
16150,italian
16152,mexican
16153,french
48923,korean
48925,brazilian
16158,chinese
16164,indian
48935,italian
16171,mexican
48942,italian
48944,indian
48945,southern_us
48951,mexican
16187,chinese
48957,italian
16192,italian
48964,southern_us
48967,southern_us
48972,italian
16206,italian
35469,mexican
40931,french
16213,cajun_creole
48982,southern_us
16217,mexican
48987,vietnamese
48988,mexican
48989,french
48999,southern_us
49000,cajun_creole
5996,irish
16236,chinese
16240,italian
49012,mexican
16245,italian
16250,mexican
49019,jamaican
16252,mexican
16256,mexican
16258,italian
49028,indian
49029,spanish
16264,italian
49033,japanese
16266,italian
49035,southern_us
49036,italian
49037,italian
49045,mexican
16283,mexican
49053,indian
49054,jamaican
16288,southern_us
49060,french
16293,italian
3816,cajun_creole
49070,italian
49078,greek
49079,jamaican
49081,french
49086,southern_us
16325,southern_us
16330,moroccan
16331,italian
49103,italian
49104,southern_us
16337,italian
16342,mexican
16344,mexican
49113,southern_us
49114,british
16347,irish
49117,mexican
16351,indian
49120,southern_us
49125,italian
49132,chinese
16365,indian
16369,korean
49138,chinese
16372,mexican
49146,spanish
49147,moroccan
16380,mexican
16381,mexican
49152,mexican
16385,indian
16387,chinese
49157,vietnamese
49162,italian
16396,korean
16397,brazilian
49169,italian
16404,korean
16405,moroccan
16406,korean
49183,filipino
49185,indian
16423,mexican
16424,french
44192,chinese
16428,moroccan
49201,korean
49204,moroccan
49205,mexican
16445,indian
16448,italian
49218,korean
49221,french
16454,mexican
49223,indian
16457,chinese
49226,mexican
16466,british
49239,mexican
49242,mexican
49243,italian
16477,italian
16484,french
16485,vietnamese
16487,indian
49258,chinese
49260,indian
16916,southern_us
2749,chinese
49264,indian
49265,greek
49275,jamaican
16508,mexican
49278,mexican
16516,indian
49285,italian
49287,indian
16521,indian
16523,italian
16525,italian
16526,southern_us
8216,italian
49298,mexican
49299,southern_us
16533,japanese
16534,french
49304,mexican
16540,chinese
46449,filipino
16553,italian
16561,chinese
49330,italian
16563,mexican
49332,thai
16566,japanese
35529,italian
49336,jamaican
49338,greek
49339,mexican
16581,southern_us
49350,french
16585,italian
49358,indian
16594,british
40995,southern_us
49367,filipino
49368,chinese
16602,mexican
16604,italian
16610,vietnamese
16615,southern_us
49387,mexican
49391,mexican
16625,italian
16626,mexican
16627,brazilian
16629,mexican
16630,mexican
49403,spanish
49404,british
49408,japanese
49413,mexican
16651,italian
13698,greek
49423,italian
49425,italian
16661,mexican
16666,french
49435,japanese
16670,cajun_creole
16671,italian
16672,southern_us
49442,italian
16675,italian
16676,spanish
49449,italian
